MgO,Pd,Pd/Pt,MSS Cu,Fluid Cu
0.128218915,0.760718534,0.864178744,0.996515085,0.003222939
0.128221698,92.21235781,78.08453199,0,9.27E-01
0.128236113,0.002808197,0.037991641,0.998741343,0.001206562
0.128237457,0.059000903,0.060919707,0.967416271,3.17E-02
0.128240429,0.019298281,0.626783417,0.993818405,6.10E-03
0.128250045,1.364341185,3.373660216,0.972645936,0.02713541
0.128252938,1.917903011,3.70490974,0.988487033,0.011324928
0.128259666,0.004509326,0.092505834,0.997533124,0.002397141
0.128259738,0.00469611,0.206861766,0.996193136,0.003817859
0.128262759,0.006256643,2.129387431,0.999922762,8.79E-05
0.1282643,0.015261464,0.070414188,0.998738656,1.16E-03
0.128266572,0.000623821,0.053194887,0.998643088,1.35E-03
0.128285867,0.660212567,1.495028864,0.999042036,0.000711102
0.12830262,0.001459552,0.083944894,0.999433196,0.000581632
0.128305257,0.00027838,0.007040806,0.999135999,0.000882681
0.128320529,0.000227823,0.027681551,0.999410375,0.000605261
0.128323532,0.001697622,0.094968578,0.998777468,0.001196122
0.128326231,92.41480794,21.45201232,0,0.965932895
0.128337891,0.001661809,0.069636724,0.999780951,0.000224626
0.12836097,0.003469868,0.432858915,0.999925921,5.15E-05
0.128364069,0.002098439,0.02352926,0.997024709,0.00295283
0.128369018,0.003839071,0.177844075,0.996684128,0.003292547
0.128369121,0.011924104,0.039040437,0.94387998,0.054740043
0.128369453,0.001163779,0.017014679,0.999506958,0.00050791
0.128374686,0.432296243,1.694753446,0.971292836,0.028539455
0.128376404,0.004405892,0.861407475,0.999123685,0.00086414
0.128405756,70.41597856,99.68168883,0,0.969735209
0.128414563,0.002354254,0.058272448,0.999098373,8.88E-04
0.128415455,0.001223933,0.070545214,0.999471888,0.0005291
0.128416167,64.73697961,31.4380311,0,0.944629655
0.128419942,0.165458597,2.153015271,0.999179662,0.000631416
0.12842023,0.01313823,0.038824572,0.967644517,0.031686599
0.128421143,0.006531293,0.243332855,0.997036639,0.002981042
0.128428952,0.005467942,0.386635519,0.995677792,0.004260666
0.128444979,0.004770301,1.12648949,0.998164108,0.001848644
0.128452323,0.052099621,0.27316158,0.974013922,0.024522036
0.128456206,0.01414836,0.399116782,0.999499446,0.000391812
0.12845623,0.000569602,0.011758959,0.999080789,0.000915491
0.128458147,0.049937843,0.085570533,0.98004076,0.019072024
0.12845874,0.004142773,0.074774117,0.991896736,0.00808173
0.128465148,0.536532725,0.46402089,0.992646416,0.007028844
0.128474272,12.81182622,2.36154465,0,0.974489867
0.128476893,0.000591034,0.096453891,0.999820264,0.000185633
0.128498656,0.001167504,0.236301267,0.999242357,0.000779013
0.128515524,0.258586689,3.307646475,0.996983279,0.002913009
0.128560681,0.058656796,0.179756426,0.989540206,0.008707838
0.128562182,0.001501782,0.144690299,0.998030643,0.00199526
0.128565226,0.04005769,0.074080491,0.981805489,0.017482722
0.12857316,2.09751094,2.306030845,0.983816429,0.015979348
0.128578562,0.006828317,0.222307999,0.992839808,0.007107096
0.128579464,0.003236561,0.034931035,0.987209578,0.012726991
0.128584093,0.005808149,0.158170911,0.998297035,0.001589638
0.12858775,0.003725296,0.921273091,0.999958323,6.08E-05
0.128587991,0.101783594,0.575938862,0.998979243,0.000480976
0.128608235,0.045704114,0.017131828,0.96478321,0.033383985
0.12860988,0.009125345,1.015203738,0.999172263,0.000838016
0.128623833,0.001226171,0.106397413,0.999795733,0.000196906
0.128634254,0.429966691,0.897966751,0.985605864,0.014031088
0.128637665,0.001898045,0.130384942,0.998973435,0.001022217
0.128640877,0.882676729,2.707310394,0.994108478,0.005095529
0.128654769,0.000396028,0.058499852,0.997670397,0.002347326
0.128657863,0.001154472,0.035254119,0.997999917,0.002010252
0.128667262,0.045007435,0.26815479,0.987684249,0.011987304
0.128678157,0.000954519,0.077377086,0.999290906,0.000661159
0.128714655,0.169918308,0.556815465,0.986828582,0.013112785
0.128734039,0.005843283,0.738824272,0.999238022,0.000755126
0.128751906,0.00300057,0.224199976,0.999059243,0.000957632
0.12875519,73.50793642,168.4643259,0,0.940359186
0.128775453,0.014534889,0.970539035,0.9983916,0.001602374
0.12877653,1.100448593,2.430618001,0.976168832,0.023637321
0.128779267,0.080708535,0.146718223,0.995816031,0.002811367
0.12878806,0.089269712,3.509256436,0.998705495,0.001258794
0.128798151,0.006758292,0.952384358,0.999191866,0.000825116
0.128799059,0.000721223,0.05958907,0.998552864,0.00147078
0.128802254,0.001122265,0.101384513,0.999426244,0.000582018
0.128804647,0.000643847,0.060303269,0.998405908,0.001616862
0.128812643,0.095743519,0.225226127,0.885168315,0.114107459
0.12881655,0.000430673,0.086466124,0.999181978,0.000832212
0.128820814,0.00102107,0.241303455,0.999648443,0.000343904
0.128832189,31.72326097,46.79635171,0,0.992622609
0.128832354,0.001350259,0.111437859,0.99784283,0.0021818
0.128833893,0.000161063,0.04791231,0.998879418,0.00114093
0.128834268,0.00764273,0.480269805,0.999210315,0.000795109
0.128843725,92.67974496,25.20182236,0,0.832380952
0.1288492,0.143662674,0.276275017,0.981282828,0.017720873
0.128852957,0.014388035,0.281836134,0.999114269,6.86E-04
0.128866048,0.005396647,0.132882945,0.997485763,0.002400004
0.128866476,0.002162964,0.093463237,0.989988702,0.009981817
0.128867226,0.003303814,0.106166652,0.997477147,0.002496366
0.128882609,0.001150236,0.2633946,0.998403786,0.001608489
0.128884232,0.113910289,0.465059637,0.975435842,0.022816106
0.128885052,0.062343869,0.153773585,0.996228356,2.73E-03
0.12888576,0.059192212,0.433437107,0.977049632,0.022295304
0.128889668,1.768313728,2.949029611,0.971879561,0.027920838
0.128894301,0.003327479,0.426896075,0.998286387,0.001718512
0.128896373,52.4456829,16.11454442,0,0.973945171
0.128901365,0.185496925,0.04153303,0.961066884,0.037448963
0.128905183,37.84078444,24.4390054,0,9.78E-01
0.128911017,0.070903369,0.194707309,0.979854139,0.019767151
0.128913191,0.160704502,0.237894836,0.968022981,0.030606162
0.128932198,0.424039855,2.455471689,0.945348403,0.054103237
0.128933223,0.023734095,0.016454851,0.992864292,0.006498799
0.128935713,0.424735382,0.519374446,0.979344749,0.020368288
0.128939748,0.003474385,0.479062645,0.997672991,0.00233022
0.128949697,0.439172868,0.214618196,0.992127882,0.007472832
0.128953964,0.018095292,0.596711135,0.991022503,0.008919883
0.128965052,0.001152072,0.055785875,0.996188444,0.003737075
0.128973146,0.056318105,3.871009972,0.99867143,0.001286065
0.1289742,47.5270085,13.49644917,0,0.989309489
0.128975055,0.083609174,0.222189021,0.982407675,0.016485778
0.128975671,0.0035078,0.760131478,0.999323605,0.000652868
0.128983367,0.002062834,0.051804116,0.996104452,0.003902994
0.128990013,0.002828917,0.988889244,0.999959047,5.29E-05
0.128990918,0.009978295,0.045670461,0.993036005,6.91E-03
0.128996203,0.085757432,0.186470454,0.92333575,0.075543493
0.129006231,7.505991723,17.66020618,0.959199671,4.00E-02
0.129007689,2.963374523,3.926335417,0.944525142,5.42E-02
0.129011896,39.8678115,50.23737425,0,9.88E-01
0.12901438,55.20922523,16.04632039,0,0.967845125
0.129022844,0.122312291,0.296309389,0.869365535,0.129374015
0.129024726,0.59701544,0.675476649,0.98205611,0.017548252
0.129033285,0.01025027,0.050877703,0.966836016,3.25E-02
0.129034596,0.003747288,0.006021617,0.99862755,0.001333377
0.129037566,0.004643545,0.373904323,0.999107479,0.000902961
0.129068118,0.756854956,1.411229032,0.970437894,0.029256211
0.129070137,0.002083111,0.291873593,0.999556089,0.000438627
0.129086359,0.001127284,0.092530004,0.999339758,0.000646734
0.129094982,0.006061145,0.237026339,0.998321989,1.54E-03
0.129098011,0.000716353,0.097225813,0.999025341,0.000991238
0.129104669,0.044829542,9.51760245,0.999649398,0.000364354
0.129109643,0.000868165,0.074440071,0.999456873,5.44E-04
0.129116668,1.362630059,0.830483021,0.973360637,0.026453083
0.12911725,0.00133009,0.163187978,0.999916508,8.86E-05
0.129120139,0.012708472,0.00417869,0.995534295,0.003554935
0.129151382,1.355668857,1.765825204,0.993327432,0.006423652
0.129151849,1.133785039,2.297192692,0.990407284,0.00931635
0.129157757,0.00575745,0.119756623,0.999563704,0.000300912
0.129157907,0.000207693,0.003981562,0.999539475,0.000473913
0.129158475,1.620153912,1.591385621,0.990513019,0.008895397
0.129165403,0.002845052,0.49458799,0.999712526,0.000298589
0.129167356,0.14981136,1.489605756,0.99640367,0.003440299
0.129171912,0.000640051,0.090198675,0.998596297,0.001425933
0.129182658,39.41931479,15.82793697,0,0.992506657
0.129183225,0.006965928,0.098104269,0.998489791,1.41E-03
0.129185715,0.010271932,1.576274269,0.998719161,0.001256954
0.129199013,0.00062257,0.221022181,0.999726365,0.000283685
0.129211808,0.001169722,0.042241442,0.99795613,0.002030453
0.129213154,0.002502822,0.120639008,0.99418376,0.005786246
0.129213467,0.000959451,0.157389797,0.998320897,0.001669368
0.129224107,0.000717555,0.035331716,0.997064604,0.002905612
0.129237524,0.007938067,0.265534127,0.999506167,0.000403624
0.129251689,0.828855436,1.220567481,0.975004267,0.02486401
0.129255198,0.000189727,0.048988809,0.999630725,0.000387913
0.129257753,0.14314716,0.204750948,0.894849891,0.104106369
0.129285858,1.129118474,1.312807434,0.985938336,0.013887701
0.129289421,0.00233485,0.180893348,0.999848093,0.000130805
0.129304879,0.004017621,0.021998307,0.988791379,0.011190482
0.129308728,0.005048638,0.093857928,0.997862814,0.002082908
0.129323102,0.001597047,0.077523334,0.999863904,0.000144239
0.129323641,0.002356097,0.164544162,0.998729048,0.00124413
0.129324885,0.218763268,0.526760945,0.993155716,0.005755292
0.129327416,0.009465039,0.091539795,0.99933212,0.00063857
0.129355369,1.095114435,2.91039998,0.912346755,0.086373422
0.129361895,0.023996183,1.629983392,0.995066172,0.004915667
0.129364809,0.066604382,0.443622613,0.951348669,0.047908848
0.129367104,0.0289904,0.46053663,0.998916451,0.001056685
0.129370507,0.018217577,0.96201539,0.989744336,0.010185677
0.129376616,0.000680197,0.095157957,0.999114564,0.000900772
0.129387828,0.001546069,0.05418947,0.999756167,0.000254645
0.129397008,0.001218906,0.041360907,0.998966819,0.001056328
0.129415919,0.497110229,1.32222089,0.997828347,0.002072312
0.129431018,0.735671341,2.601654543,0.981896813,0.017678592
0.129431068,0.005608223,0.108411173,0.999294682,0.000729797
0.129444461,0.010605613,0.417916699,0.992602764,7.36E-03
0.129444998,0.161306613,7.848846275,0.998118297,0.001834465
0.129445416,0.000613972,0.012830213,0.997515443,0.002483234
0.129450252,0.694136978,0.561932089,0.998321636,0.001315733
0.129454825,0.042567016,3.484681747,0.99981338,0.00012133
0.12949871,0.194645859,0.245440054,0.993291912,0.006565596
0.129502025,0.000163329,0.000886103,0.99945874,0.000555829
0.129504214,0.000701777,0.007038513,0.999178599,0.000826314
0.129517501,0.044179728,0.190472768,0.994984626,0.004166424
0.129522,0.008532748,0.240777554,0.991960149,8.03E-03
0.129524257,0.854080931,0.746876266,0.997529586,0.002208959
0.12953415,0.358053464,0.487963267,0.872944969,0.125713764
0.129536365,0.074898335,0.39668005,0.981536161,0.017585726
0.129542919,0.004383459,0.011769562,0.997638139,0.002299703
0.12955006,0.147788917,0.858633784,0.995597197,0.004182999
0.129556559,1.283010382,2.176792903,0.987229023,0.012625983
0.129574301,0.001400346,0.06644776,0.998534212,1.47E-03
0.129575573,0.016737832,0.02233658,0.941696756,0.058080188
0.129583579,0.005157787,0.180369632,0.994648221,0.00533412
0.12958599,0.001898619,0.016912984,0.997357068,0.002577803
0.129586684,1.329869985,1.022033302,0.994501622,5.07E-03
0.129589188,0.087563754,2.107906135,0.996405308,0.003544923
0.129589368,0.003845074,0.120481537,0.997007145,0.003012809
0.129595913,0.000931135,0.117213568,0.999892236,0.000111888
0.129600393,0.002172409,0.023640401,0.999811353,1.31E-04
0.129626938,0.001127965,0.141879215,0.999530705,0.000466504
0.129640141,0.391578821,0.67856415,0.957220658,0.042579912
0.129651639,0.057323308,0.263689217,0.988472573,0.010362423
0.129655749,0.078547305,0.175346787,0.994528822,0.004505832
0.129659515,0.000258048,0.017972377,0.999400992,6.16E-04
0.129660416,0.001232464,0.111075809,0.999401561,0.000594724
0.129670473,88.23869468,26.21658062,0,0.789920188
0.129675033,0.012173945,0.044639793,0.93254812,0.066949179
0.129681332,0.001613357,0.061751526,0.998810629,0.001209506
0.129686446,0.003581368,0.121151619,0.998455512,0.001542817
0.129688185,0.034190307,0.585048624,0.995410577,0.004452494
0.129694342,1.585776333,2.211011551,0.997055748,0.002498924
0.129699382,0.052284887,0.151553309,0.982280162,0.015923283
0.129701739,1.043323417,1.744998499,0.981635919,0.01815525
0.1297095,0.000328095,0.040435494,0.998530878,0.001485063
0.129716265,1.278131386,1.467850606,0.978869916,0.021033361
0.129718423,0.036892894,0.027599029,0.917150107,0.082094942
0.129724392,0.003536368,1.469240386,0.999742264,0.000272723
0.1297258,83.91439809,58.14130391,0,0.974429599
0.129729315,0.001169273,0.055861091,0.997950698,0.002062603
0.12976503,0.000438784,0.086528215,0.999915958,9.54E-05
0.129792882,36.93081823,49.40171255,0,9.89E-01
0.129793105,0.089348849,0.212652162,0.965265436,0.034087025
0.129793938,0.609627843,0.484757598,0.976235498,0.023401368
0.129800443,0.07681082,0.302565467,0.952117758,0.047341481
0.129847024,0.057029815,0.321091695,0.992950865,0.006794762
0.129852964,0.000664341,0.009447859,0.99802575,0.001991419
0.129854735,0.000678246,0.122535867,0.99904132,0.000974651
0.129857606,0.011031216,0.689427181,0.999322977,0.000660922
0.129859419,0.007632047,0.170828528,0.99799845,1.92E-03
0.129868115,0.000307722,0.011301926,0.999384226,6.39E-04
0.129873082,0.000907965,0.272813317,0.999863226,0.000147992
0.129873178,0.001297098,0.055106778,0.999062964,0.000946558
0.129874969,0.572232473,0.577103097,0.986376993,0.013184098
0.129876426,0.136973493,0.343852797,0.995555253,0.002994711
0.129885343,1.82981606,3.313282868,0.99709368,0.002538168
0.129885936,0.002180451,0.084518284,0.99924227,0.000695107
0.12988714,0.001678985,0.076843788,0.999173887,0.000809589
0.129889174,0.005907348,0.070029948,0.99742075,0.002590508
0.129889327,0.056531548,0.251605738,0.926478605,0.07284509
0.129904232,0.001800523,0.01287616,0.993942407,6.04E-03
0.129906485,0.000184165,0.021389969,0.999757042,0.000248366
0.129917106,0.05839745,0.146194617,0.977690852,0.022032209
0.129929602,0.004560805,1.029716753,0.998918253,0.001104877
0.12993407,11.52602868,12.80139148,0,0.98901769
0.129942056,0.001858917,0.068191369,0.999097865,0.000890109
0.129965178,0.000531431,0.128747117,0.99949219,0.000522338
0.129971646,0.000686478,0.09487724,0.999731048,0.000283473
0.129985056,0.163483694,0.171535337,0.961092504,0.038724039
0.129985515,0.801366734,1.062202007,0.997109432,0.002581025
0.129988538,0.002226668,0.126925936,0.999858854,0.000121882
0.130008701,0.029983125,0.183052424,0.928525274,0.071223745
0.130010765,0.00621927,0.016226825,0.943265338,0.056489835
0.130015178,0.02515115,0.427432748,0.993529781,0.006317373
0.130018528,0.001093876,0.205497529,0.999781009,0.00023586
0.130033676,0.011496162,0.505139718,0.99278614,0.007170107
0.130034279,0.005360854,0.106792791,0.999576215,0.000347464
0.130061815,0.928107544,1.482990803,0.997535982,0.002028126
0.130071651,67.55916052,39.74144546,0,0.801790876
0.130076784,0.072555948,0.086305226,0.97800534,0.020674159
0.130079126,0.714833402,0.491833961,0.982226488,0.017105675
0.130081598,0.032149734,0.046461215,0.981845797,0.017139621
0.130088835,0.088188726,0.906737016,0.994691565,0.005213084
0.130093554,0.008430017,0.047187048,0.937101408,0.062418983
0.130098899,0.000394297,0.010892883,0.998418095,0.001600819
0.130107396,0.002187701,0.146851999,0.998707387,0.001285094
0.130124519,0.035552471,0.035115154,0.985032752,0.014138308
0.130128218,0.002442991,0.249442208,0.999350571,6.63E-04
0.130130789,0.010083481,0.048617503,0.994173329,0.004600134
0.130133603,0.000295931,0.011119918,0.99935363,0.000657884
0.130149935,0.18766942,0.799087236,0.989956579,0.009960472
0.130158069,0.003029218,0.245242493,0.999393456,0.000594647
0.130178164,0.000626857,0.036190177,0.99883685,0.00114037
0.130185364,0.002978504,0.100334892,0.994645048,5.33E-03
0.130188972,0.003799123,0.063869891,0.999053599,9.15E-04
0.130195067,0.000969442,0.220050793,0.999224113,0.000798974
0.130202865,0.009005781,0.439525625,0.999318794,0.00063167
0.130211162,0.423179533,1.182870978,0.98844262,0.011219171
0.130213397,0.004809892,0.167281692,0.994636372,0.005261612
0.130215641,0.001508967,0.088881917,0.999623962,0.00039263
0.130226522,2.289262749,2.588531609,0.995267617,0.004578848
0.130227503,0.178589355,0.307793379,0.962406865,0.035547216
0.130231544,0.003586632,0.010560539,0.996696742,0.00327108
0.130239229,0.002359835,0.041246407,0.998817942,1.20E-03
0.130240304,0.004995039,0.413491653,0.998802212,0.001173908
0.130243443,0.878419875,0.662946437,0.960544693,0.039200716
0.130245669,0.480595732,1.013653777,0.991531937,0.008228269
0.130245979,0.638185829,0.581828738,0.997794907,0.002094469
0.130248477,0.132236784,0.135865181,0.960170246,0.039040494
0.130267503,1.463424226,2.316125209,0.902901911,0.095816923
0.13026774,0.007852163,0.182390489,0.991263244,0.008590139
0.130268935,0.001551912,0.242324767,0.998859972,0.001129315
0.130283932,0.006390355,0.322574487,0.995809126,4.18E-03
0.130302252,0.001257155,0.047777264,0.999505213,0.000508159
0.130311563,0.00336051,0.020292554,0.99318062,0.006783221
0.13031212,0.000677104,0.02658412,0.999856493,0.000156974
0.13032517,0.00304297,0.134985312,0.985850324,0.014102822
0.130340311,0.000883365,0.094630571,0.998422023,0.001583845
0.130349852,0.056754021,0.432895194,0.986731536,0.012248833
0.130364727,1.626875055,1.543555717,0.981677464,0.017959421
0.130372335,0.003277182,0.351325162,0.998247878,0.001718214
0.130374207,0.588914366,0.641884134,0.990385867,0.009322509
0.130377556,0.004599873,0.8763098,0.999793059,0.000209694
0.130396122,0.001166442,0.138276509,0.999885419,0.000117139
0.130396245,0.002202922,0.240611296,0.999192535,0.000829966
0.130401033,0.032120561,0.017242392,0.981094226,0.017222451
0.130401132,0.001414003,0.158567026,0.999177595,0.000842565
0.130422061,0.001811412,0.057676333,0.99430242,0.005681248
0.130430028,0.009064318,0.236822283,0.994385032,0.005559371
0.130430517,0.003379334,0.132809322,0.999369025,0.000648268
0.130435619,0.695760731,2.213051691,0.98365192,0.015653765
0.130438362,78.43702004,14.14819116,0,0.875583938
0.130443029,36.40886239,35.2895148,0,0.986423448
0.130449398,0.036559857,0.190423295,0.984259311,0.014629526
0.13047002,0.429284705,1.155743398,0.96116728,0.037729296
0.130475611,0.595515341,0.896527693,0.998265804,0.001201215
0.130476139,0.001120968,0.008619526,0.999460346,0.000491281
0.130499756,0.080205446,0.261401086,0.944322609,0.05510723
0.13050384,0.047876249,0.05051876,0.919090644,0.079539077
0.1305102,14.43443662,4.288690384,0,0.965149364
0.130513382,1.769692836,2.323210214,0.978473024,0.02137419
0.130523281,0.006645283,0.031068912,0.998847887,0.001082923
0.130524691,0.004922566,0.552058502,0.998954764,0.001018978
0.130527273,0.225551836,0.569505059,0.96736635,0.032441296
0.130543827,0.000764537,0.012252447,0.9991945,0.000785197
0.130553931,0.223839909,0.809232115,0.988673008,0.01092447
0.130559802,0.000420634,0.082957524,0.999493049,5.18E-04
0.130569961,25.17131048,4.856066974,0,0.968146982
0.130576651,63.82551528,33.21615948,0,0.953821263
0.130588017,0.410553868,1.258003007,0.980548852,0.019276091
0.130592592,55.52888199,47.126441,0,0.960562687
0.130594679,0.614630389,2.553606148,0.97472597,0.024552434
0.130596104,1.354179835,3.572133071,0.993468593,0.006173907
0.130599867,0.002677242,0.300305068,0.999637424,0.000324957
0.130599888,0.524640045,0.589533166,0.997211879,0.002537801
0.130614725,1.895676081,3.33801785,0.988661248,0.011192836
0.130618229,0.00086663,0.060029588,0.998074481,0.001896831
0.130628092,0.398922251,0.728032094,0.972187701,0.026830829
0.1306387,96.24300884,34.25585847,0,0.923479898
0.130641581,2.62540103,7.899184886,0.972957731,0.025999643
0.130646141,0.047296682,3.249200757,0.998584328,0.00138565
0.130653686,0.550840494,1.488599126,0.994062746,0.005628425
0.13066456,0.000441484,0.005229661,0.99462834,0.005374241
0.130674574,0.38906474,3.67746454,0.995344841,0.004460907
0.130678843,0.00093103,0.047470842,0.999664447,0.000320242
0.130682054,0.005537599,0.174961568,0.997870599,0.002090114
0.130687943,95.59926834,100.9767213,0,0.938228686
0.13070262,0.289244516,1.531872444,0.962009801,0.035816456
0.130722407,0.010721216,0.31081598,0.998680989,1.28E-03
0.130725151,0.000939928,0.189325302,0.999546669,0.000471132
0.130729246,0.000749107,0.022704867,0.999142826,0.000877261
0.13074283,0.001570347,0.101657908,0.998026127,0.001976504
0.130743626,0.009039279,0.132807042,0.999663273,0.000264771
0.130750938,8.844713793,43.60291597,0.949340939,0.048931976
0.130754285,0.035841407,0.064330693,0.95932814,0.039743229
0.130762779,0.00236394,0.60590783,0.998439582,0.0015686
0.130764011,0.003100628,0.473981707,0.998982419,0.000991928
0.130766236,0.000413196,0.019006079,0.998395844,0.001614815
0.130766849,0.002511761,0.220033231,0.997844586,0.002169284
0.130778499,0.007934647,0.048976069,0.998833289,0.001152302
0.130786932,0.004554739,0.07272099,0.998589937,0.00127565
0.130789254,0.025135545,0.860944323,0.998588671,0.001355318
0.130791436,0.052039754,0.110972958,0.990378331,0.008710815
0.130799385,0.163813973,0.619301493,0.940672336,0.058800629
0.130802756,0.237728165,0.946244237,0.992121438,0.007716374
0.1308042,84.43538031,114.3262122,0,0.986485863
0.130811125,0.60205753,0.684930131,0.998448127,0.001259084
0.130812799,0.001061211,0.122266143,0.997575288,0.002441775
0.130835906,0.004194623,0.061385303,0.995145235,0.004787486
0.13085269,0.00117813,0.062403852,0.999611802,0.000372481
0.130854526,0.000211432,0.008415839,0.999761896,0.00024593
0.130858663,0.072183086,6.61386777,0.999070403,0.00094318
0.130876591,0.003071648,0.053235164,0.997219919,0.002655234
0.130882155,0.026016,0.137905621,0.997857319,0.001325314
0.130886781,0.00194259,0.108194915,0.999543283,0.000425948
0.130887931,0.033409215,0.174856449,0.978951152,0.020164956
0.130889964,0.001634859,0.21946241,0.999554951,0.000435154
0.130920342,0.001744631,0.031169977,0.993592167,0.006236551
0.13095851,0.000178515,0.013813849,0.998877572,0.001148706
0.130972401,0.00035639,0.023209306,0.998515161,0.00148709
0.13097451,0.030061095,0.048327486,0.92784336,0.071559639
0.13097576,0.006530411,1.821922429,0.997687487,0.002335119
0.130988753,0.000718944,0.087470159,0.999692385,0.000300286
0.130992769,98.05374869,90.69143999,0,9.53E-01
0.130993598,0.05633128,1.754537893,0.998897014,0.001031689
0.131000249,0.563337622,0.933409091,0.994025147,0.005452501
0.131026001,0.002575368,0.055727789,0.996997619,0.002983401
0.13103023,98.06688958,8.444974556,0,0.968155065
0.131047785,0.002159555,0.070638919,0.995844897,0.004095566
0.131050591,0.013997115,0.309118171,0.991989785,0.007948235
0.131055616,0.037332442,0.289683254,0.962782894,3.61E-02
0.131055643,0.038048114,0.069812742,0.911078775,0.087331225
0.131060006,0.013835505,0.290430829,0.996753813,0.003159673
0.131078875,0.015884788,0.101874231,0.997447392,0.002112614
0.131080887,0.005767625,0.142558204,0.998054378,1.97E-03
0.131082591,0.009075112,0.310624576,0.996914519,3.07E-03
0.131083627,0.000873456,0.027757199,0.997292978,0.002700286
0.131091146,0.004477214,0.132163776,0.99954242,0.00038658
0.131120355,0.004319057,0.284080492,0.99287619,0.007031702
0.131125229,0.009739397,0.102498143,0.992002633,0.007884751
0.131135812,0.338704283,8.314540903,0.988119629,0.011845083
0.131137258,0.476770662,2.436134237,0.99962527,0.000152461
0.131145281,0.003895069,0.758336296,0.999076082,0.000942948
0.131146831,0.324709581,0.241026022,0.967621037,0.032072823
0.131156708,0.002933632,0.096044132,0.99560496,0.004315615
0.13115962,0.71298483,0.615593144,0.999349301,0.0002915
0.131169377,0.003034147,0.147725071,0.998966541,0.001042407
0.13117904,0.018162585,0.924238823,0.998493021,0.001444341
0.131190658,0.72979207,0.948365306,0.987561805,0.011641562
0.131213522,0.044080318,0.186897561,0.994651169,0.002996333
0.13121411,0.000640198,0.044612723,0.999606767,0.000404987
0.131215454,0.00190465,0.459484108,0.998764525,0.001262147
0.131217702,0.059120392,0.426454611,0.995488377,0.004319631
0.131237466,0.04096457,0.227751187,0.98586904,0.013431404
0.131241287,0.000609086,0.05313252,0.999539185,0.000479125
0.131246976,0.011845995,1.117854632,0.999408609,0.000612464
0.131247981,0.093762489,0.149945613,0.95047736,4.78E-02
0.131255546,0.003117407,0.109849696,0.997851859,0.002154945
0.131257474,10.17409812,1.246012419,0,0.936999778
0.131266832,0.009284285,0.110474562,0.983431387,0.016483258
0.131270967,0.000989033,0.049211432,0.998916761,0.001077491
0.131282698,0.031009276,0.085751443,0.999518396,0.000404172
0.131285739,0.02665278,0.08749898,0.929828788,0.068701522
0.131286237,0.00401406,0.089717875,0.999486596,0.000362786
0.131288689,0.223459131,0.28336318,0.993880927,0.005612749
0.131291336,44.54869824,21.76158714,0,0.972337962
0.131296562,72.64543312,106.8805095,0,0.956653253
0.131297059,0.086262696,0.183157122,0.982523654,0.016652754
0.131298765,0.01408024,0.158728383,0.997406093,0.002522334
0.131311044,0.30704467,2.1002194,0.988503116,0.011417541
0.13131418,0.004976445,0.234132031,0.998378788,0.001539175
0.131315445,0.000840904,0.059798851,0.999312386,0.000712885
0.131321543,0.00764112,0.329367549,0.999507435,0.000514961
0.131344157,55.68043665,54.97814575,0,0.963704837
0.131350332,0.033732598,0.596137027,0.99834633,0.001625841
0.131353151,0.002312813,0.169579088,0.999426941,0.000591311
0.131353847,0.039699178,0.453781485,0.99740141,0.002571779
0.131370367,0.048351951,0.326966318,0.949932629,0.04953126
0.131373453,98.18146585,33.33059691,0,0.978279472
0.131374489,0.010155836,0.025007199,0.968260619,0.031137367
0.131385497,0.019722604,0.037916019,0.952034733,0.047147437
0.131388871,0.511893087,0.844769658,0.985431754,0.01425622
0.131401468,0.000730392,0.078039411,0.999638928,0.000374633
0.131402003,0.000778032,0.211962498,0.999745294,2.47E-04
0.131411064,0.002660792,0.198278734,0.994667396,0.005326083
0.131414786,0.002352011,0.051522369,0.999339529,0.00064823
0.131416062,0.002512609,0.102924632,0.996087576,0.003806804
0.131440728,0.001682365,0.266221699,0.997995734,0.002028924
0.131440832,0.00679495,0.120768855,0.99855187,0.001356397
0.131443095,0.026695037,0.040330667,0.992373185,0.006193749
0.131448813,0.004882856,0.088739006,0.999604847,0.000360121
0.131468414,0.03891838,0.126294107,0.908730412,0.090701689
0.131471741,0.006184328,0.329664341,0.995276015,0.004682374
0.131472859,0.000487878,0.052782769,0.999137785,0.000878871
0.131473892,1.695811955,1.561817246,0.996037076,0.003810773
0.131478252,0.004120802,0.603949595,0.998779439,0.001232506
0.131488719,0.003703187,0.383195881,0.99887367,0.001126526
0.13149024,0.006424566,0.98890526,0.998115701,0.001907211
0.13149162,53.10817273,85.7872882,0,9.93E-01
0.13149423,0.002865984,0.448163806,0.999217885,0.000789325
0.13150682,1.086701485,0.884292199,0.990345986,0.009486344
0.131506879,0.214595185,0.653542583,0.856022458,0.143150663
0.131526658,0.00159113,0.028313471,0.999454113,0.00056496
0.131530735,0.108603213,0.988344274,0.960808899,0.038744734
0.13153264,0.404591587,0.494804947,0.999032923,0.000431624
0.131545932,0.419495636,0.953001425,0.984038383,0.015644118
0.131565075,0.000793927,0.09754381,0.999596721,0.00041047
0.131572257,0.743921967,1.206899224,0.996167089,0.00356013
0.131573596,0.001012482,0.07806437,0.996471893,3.54E-03
0.131574142,0.002245389,0.038597499,0.987602484,0.012313608
0.131574891,51.90365819,16.72171999,0,0.912441889
