,Unit,Type,Ti49_ppm
8678,Yerington,arc,7.7
8679,Yerington,arc,7.7
8680,Yerington,arc,7.7
8681,Yerington,arc,7.7
8682,Yerington,arc,7.7
8683,Yerington,arc,7.7
8684,Yerington,arc,7.7
8685,Yerington,arc,7.7
8686,Yerington,arc,7.7
8687,Yerington,arc,7.7
8688,Yerington,arc,7.7
8689,Yerington,arc,7.7
8690,Yerington,arc,7.7
8691,Yerington,arc,7.7
8692,Yerington,arc,7.7
8693,Yerington,arc,7.7
8694,Yerington,arc,7.7
8695,Yerington,arc,7.7
8696,Yerington,arc,7.7
8697,Yerington,arc,7.72
8698,Yerington,arc,7.72
8699,Yerington,arc,7.72
8700,Yerington,arc,7.73
8701,Yerington,arc,7.75
8702,Yerington,arc,7.77
8703,Yerington,arc,7.78
8704,Yerington,arc,7.79
8705,Yerington,arc,7.8
8706,Yerington,arc,7.8
8707,Yerington,arc,7.8
8708,Yerington,arc,7.8
8709,Yerington,arc,7.8
8710,Yerington,arc,7.8
8711,Yerington,arc,7.8
8712,Yerington,arc,7.8
8713,Yerington,arc,7.8
8714,Yerington,arc,7.8
8715,Yerington,arc,7.8
8716,Yerington,arc,7.8
8717,Yerington,arc,7.8
8718,Yerington,arc,7.8
8719,Yerington,arc,7.8
8720,Yerington,arc,7.8
8721,Yerington,arc,7.8
8722,Yerington,arc,7.8
8723,Yerington,arc,7.8
8724,Yerington,arc,7.8
8725,Yerington,arc,7.8
8726,Yerington,arc,7.8
8727,Yerington,arc,7.8
8728,Yerington,arc,7.8
8729,Yerington,arc,7.81
8730,Yerington,arc,7.82
8731,Yerington,arc,7.82
8732,Yerington,arc,7.83
8733,Yerington,arc,7.84
8734,Yerington,arc,7.85
8735,Yerington,arc,7.85
8736,Yerington,arc,7.86
8737,Yerington,arc,7.88
8738,Yerington,arc,7.9
8739,Yerington,arc,7.9
8740,Yerington,arc,7.9
8741,Yerington,arc,7.9
8742,Yerington,arc,7.9
8743,Yerington,arc,7.9
8744,Yerington,arc,7.9
8745,Yerington,arc,7.9
8746,Yerington,arc,7.9
8747,Yerington,arc,7.9
8748,Yerington,arc,7.9
8749,Yerington,arc,7.9
8750,Yerington,arc,7.91
8751,Yerington,arc,7.93
8752,Yerington,arc,7.97
8753,Yerington,arc,8
8754,Yerington,arc,8
8755,Yerington,arc,8
8756,Yerington,arc,8
8757,Yerington,arc,8
8758,Yerington,arc,8
8759,Yerington,arc,8
8760,Yerington,arc,8
8761,Yerington,arc,8
8762,Yerington,arc,8
8763,Yerington,arc,8
8764,Yerington,arc,8.01
8765,Yerington,arc,8.07
8766,Yerington,arc,8.07
8767,Yerington,arc,8.1
8768,Yerington,arc,8.1
8769,Yerington,arc,8.1
8770,Yerington,arc,8.1
8771,Yerington,arc,8.1
8772,Yerington,arc,8.1
8773,Yerington,arc,8.1
8774,Yerington,arc,8.1
8775,Yerington,arc,8.1
8776,Yerington,arc,8.1
8777,Yerington,arc,8.1
8778,Yerington,arc,8.1
8779,Yerington,arc,8.1
8780,Yerington,arc,8.1
8781,Yerington,arc,8.1
8782,Yerington,arc,8.1
8783,Yerington,arc,8.1
8784,Yerington,arc,8.1
8785,Yerington,arc,8.1
8786,Yerington,arc,8.11
8787,Yerington,arc,8.11
8788,Yerington,arc,8.14
8789,Yerington,arc,8.15
8790,Yerington,arc,8.17
8791,Yerington,arc,8.18
8792,Yerington,arc,8.2
8793,Yerington,arc,8.2
8794,Yerington,arc,8.2
8795,Yerington,arc,8.2
8796,Yerington,arc,8.2
8797,Yerington,arc,8.2
8798,Yerington,arc,8.2
8799,Yerington,arc,8.2
8800,Yerington,arc,8.2
8801,Yerington,arc,8.2
8802,Yerington,arc,8.2
8803,Yerington,arc,8.2
8804,Yerington,arc,8.2
8805,Yerington,arc,8.2
8806,Yerington,arc,8.2
8807,Yerington,arc,8.2
8808,Yerington,arc,8.2
8809,Yerington,arc,8.2
8810,Yerington,arc,8.2
8811,Yerington,arc,8.2
8812,Yerington,arc,8.22
8813,Yerington,arc,8.23
8814,Yerington,arc,8.24
8815,Yerington,arc,8.24
8816,Yerington,arc,8.26
8817,Yerington,arc,8.27
8818,Yerington,arc,8.28
8819,Yerington,arc,8.3
8820,Yerington,arc,8.3
8821,Yerington,arc,8.3
8822,Yerington,arc,8.3
8823,Yerington,arc,8.3
8824,Yerington,arc,8.3
8825,Yerington,arc,8.3
8826,Yerington,arc,8.3
8827,Yerington,arc,8.3
8828,Yerington,arc,8.3
8829,Yerington,arc,8.31
8830,Yerington,arc,8.33
8831,Yerington,arc,8.37
8832,Yerington,arc,8.37
8833,Yerington,arc,8.4
8834,Yerington,arc,8.4
8835,Yerington,arc,8.4
8836,Yerington,arc,8.4
8837,Yerington,arc,8.4
8838,Yerington,arc,8.4
8839,Yerington,arc,8.4
8840,Yerington,arc,8.4
8841,Yerington,arc,8.4
8842,Yerington,arc,8.4
8843,Yerington,arc,8.4
8844,Yerington,arc,8.4
8845,Yerington,arc,8.4
8846,Yerington,arc,8.4
8847,Yerington,arc,8.41
8848,Yerington,arc,8.43
8849,Yerington,arc,8.46
8850,Yerington,arc,8.49
8851,Yerington,arc,8.5
8852,Yerington,arc,8.5
8853,Yerington,arc,8.5
8854,Yerington,arc,8.5
8855,Yerington,arc,8.5
8856,Yerington,arc,8.5
8857,Yerington,arc,8.5
8858,Yerington,arc,8.5
8859,Yerington,arc,8.5
8860,Yerington,arc,8.5
8861,Yerington,arc,8.5
8862,Yerington,arc,8.52
8863,Yerington,arc,8.54
8864,Yerington,arc,8.56
8865,Yerington,arc,8.6
8866,Yerington,arc,8.6
8867,Yerington,arc,8.6
8868,Yerington,arc,8.6
8869,Yerington,arc,8.6
8870,Yerington,arc,8.6
8871,Yerington,arc,8.6
8872,Yerington,arc,8.6
8873,Yerington,arc,8.6
8874,Yerington,arc,8.6
8875,Yerington,arc,8.6
8876,Yerington,arc,8.6
8877,Yerington,arc,8.63
8878,Yerington,arc,8.63
8879,Yerington,arc,8.65
8880,Yerington,arc,8.66
8881,Yerington,arc,8.7
8882,Yerington,arc,8.7
8883,Yerington,arc,8.7
8884,Yerington,arc,8.7
8885,Yerington,arc,8.7
8886,Yerington,arc,8.7
8887,Yerington,arc,8.7
8888,Yerington,arc,8.7
8889,Yerington,arc,8.7
8890,Yerington,arc,8.7
8891,Yerington,arc,8.7
8892,Yerington,arc,8.7
8893,Yerington,arc,8.7
8894,Yerington,arc,8.8
8895,Yerington,arc,8.8
8896,Yerington,arc,8.8
8897,Yerington,arc,8.8
8898,Yerington,arc,8.8
8899,Yerington,arc,8.8
8900,Yerington,arc,8.8
8901,Yerington,arc,8.8
8902,Yerington,arc,8.8
8903,Yerington,arc,8.8
8904,Yerington,arc,8.8
8905,Yerington,arc,8.8
8906,Yerington,arc,8.8
8907,Yerington,arc,8.8
8908,Yerington,arc,8.81
8909,Yerington,arc,8.88
8910,Yerington,arc,8.9
8911,Yerington,arc,8.9
8912,Yerington,arc,8.9
8913,Yerington,arc,8.9
8914,Yerington,arc,8.9
8915,Yerington,arc,8.9
8916,Yerington,arc,8.9
8917,Yerington,arc,8.9
8918,Yerington,arc,8.9
8919,Yerington,arc,8.9
8920,Yerington,arc,8.9
8921,Yerington,arc,8.9
8922,Yerington,arc,8.93
8923,Yerington,arc,8.98
8924,Yerington,arc,9
8925,Yerington,arc,9
8926,Yerington,arc,9
8927,Yerington,arc,9
8928,Yerington,arc,9
8929,Yerington,arc,9
8930,Yerington,arc,9
8931,Yerington,arc,9
8932,Yerington,arc,9
8933,Yerington,arc,9
8934,Yerington,arc,9
8935,Yerington,arc,9
8936,Yerington,arc,9.03
8937,Yerington,arc,9.04
8938,Yerington,arc,9.05
8939,Yerington,arc,9.05
8940,Yerington,arc,9.1
8941,Yerington,arc,9.1
8942,Yerington,arc,9.1
8943,Yerington,arc,9.1
8944,Yerington,arc,9.1
8945,Yerington,arc,9.1
8946,Yerington,arc,9.1
8947,Yerington,arc,9.1
8948,Yerington,arc,9.1
8949,Yerington,arc,9.1
8950,Yerington,arc,9.13
8951,Yerington,arc,9.16
8952,Yerington,arc,9.17
8953,Yerington,arc,9.2
8954,Yerington,arc,9.2
8955,Yerington,arc,9.2
8956,Yerington,arc,9.2
8957,Yerington,arc,9.2
8958,Yerington,arc,9.2
8959,Yerington,arc,9.2
8960,Yerington,arc,9.2
8961,Yerington,arc,9.2
8962,Yerington,arc,9.2
8963,Yerington,arc,9.2
8964,Yerington,arc,9.2
8965,Yerington,arc,9.2
8966,Yerington,arc,9.2
8967,Yerington,arc,9.2
8968,Yerington,arc,9.26
8969,Yerington,arc,9.28
8970,Yerington,arc,9.3
8971,Yerington,arc,9.3
8972,Yerington,arc,9.3
8973,Yerington,arc,9.3
8974,Yerington,arc,9.3
8975,Yerington,arc,9.3
8976,Yerington,arc,9.3
8977,Yerington,arc,9.3
8978,Yerington,arc,9.31
8979,Yerington,arc,9.32
8980,Yerington,arc,9.35
8981,Yerington,arc,9.37
8982,Yerington,arc,9.4
8983,Yerington,arc,9.4
8984,Yerington,arc,9.4
8985,Yerington,arc,9.4
8986,Yerington,arc,9.4
8987,Yerington,arc,9.4
8988,Yerington,arc,9.4
8989,Yerington,arc,9.4
8990,Yerington,arc,9.4
8991,Yerington,arc,9.4
8992,Yerington,arc,9.4
8993,Yerington,arc,9.4
8994,Yerington,arc,9.4
8995,Yerington,arc,9.4
8996,Yerington,arc,9.4
8997,Yerington,arc,9.4
8998,Yerington,arc,9.4
8999,Yerington,arc,9.4
9000,Yerington,arc,9.44
9001,Yerington,arc,9.48
9002,Yerington,arc,9.5
9003,Yerington,arc,9.5
9004,Yerington,arc,9.5
9005,Yerington,arc,9.5
9006,Yerington,arc,9.5
9007,Yerington,arc,9.5
9008,Yerington,arc,9.5
9009,Yerington,arc,9.5
9010,Yerington,arc,9.5
9011,Yerington,arc,9.59
9012,Yerington,arc,9.6
9013,Yerington,arc,9.6
9014,Yerington,arc,9.6
9015,Yerington,arc,9.6
9016,Yerington,arc,9.6
9017,Yerington,arc,9.6
9018,Yerington,arc,9.6
9019,Yerington,arc,9.6
9020,Yerington,arc,9.6
9021,Yerington,arc,9.6
9022,Yerington,arc,9.6
9023,Yerington,arc,9.6
9024,Yerington,arc,9.64
9025,Yerington,arc,9.68
9026,Yerington,arc,9.68
9027,Yerington,arc,9.7
9028,Yerington,arc,9.7
9029,Yerington,arc,9.7
9030,Yerington,arc,9.7
9031,Yerington,arc,9.7
9032,Yerington,arc,9.7
9033,Yerington,arc,9.7
9034,Yerington,arc,9.7
9035,Yerington,arc,9.7
9036,Yerington,arc,9.7
9037,Yerington,arc,9.72
9038,Yerington,arc,9.77
9039,Yerington,arc,9.77
9040,Yerington,arc,9.8
9041,Yerington,arc,9.8
9042,Yerington,arc,9.8
9043,Yerington,arc,9.8
9044,Yerington,arc,9.8
9045,Yerington,arc,9.8
9046,Yerington,arc,9.84
9047,Yerington,arc,9.9
9048,Yerington,arc,9.9
9049,Yerington,arc,9.9
9050,Yerington,arc,9.9
9051,Yerington,arc,9.9
9052,Yerington,arc,9.9
9053,Yerington,arc,9.9
9054,Yerington,arc,9.9
9055,Yerington,arc,9.9
9056,Yerington,arc,9.9
9057,Yerington,arc,9.9
9058,Yerington,arc,9.92
9059,Yerington,arc,9.96
9060,Yerington,arc,9.97
9061,Yerington,arc,9.98
9062,Yerington,arc,9.98
9063,Yerington,arc,10
9064,Yerington,arc,10
9065,Yerington,arc,10
9066,Yerington,arc,10
9067,Yerington,arc,10
9068,Yerington,arc,10
9069,Yerington,arc,10
9070,Yerington,arc,10
9071,Yerington,arc,10
9072,Yerington,arc,10
9073,Yerington,arc,10
9074,Yerington,arc,10
9075,Yerington,arc,10
9076,Yerington,arc,10
9077,Yerington,arc,10
9078,Yerington,arc,10.02
9079,Yerington,arc,10.06
9080,Yerington,arc,10.07
9081,Yerington,arc,10.07
9082,Yerington,arc,10.09
9083,Yerington,arc,10.1
9084,Yerington,arc,10.1
9085,Yerington,arc,10.1
9086,Yerington,arc,10.1
9087,Yerington,arc,10.1
9088,Yerington,arc,10.1
9089,Yerington,arc,10.1
9090,Yerington,arc,10.1
9091,Yerington,arc,10.1
9092,Yerington,arc,10.11
9093,Yerington,arc,10.15
9094,Yerington,arc,10.18
9095,Yerington,arc,10.2
9096,Yerington,arc,10.2
9097,Yerington,arc,10.2
9098,Yerington,arc,10.2
9099,Yerington,arc,10.2
9100,Yerington,arc,10.21
9101,Yerington,arc,10.28
9102,Yerington,arc,10.3
9103,Yerington,arc,10.3
9104,Yerington,arc,10.3
9105,Yerington,arc,10.3
9106,Yerington,arc,10.3
9107,Yerington,arc,10.32
9108,Yerington,arc,10.4
9109,Yerington,arc,10.4
9110,Yerington,arc,10.4
9111,Yerington,arc,10.4
9112,Yerington,arc,10.4
9113,Yerington,arc,10.44
9114,Yerington,arc,10.5
9115,Yerington,arc,10.5
9116,Yerington,arc,10.5
9117,Yerington,arc,10.5
9118,Yerington,arc,10.5
9119,Yerington,arc,10.6
9120,Yerington,arc,10.6
9121,Yerington,arc,10.6
9122,Yerington,arc,10.6
9123,Yerington,arc,10.6
9124,Yerington,arc,10.6
9125,Yerington,arc,10.7
9126,Yerington,arc,10.7
9127,Yerington,arc,10.71
9128,Yerington,arc,10.8
9129,Yerington,arc,10.8
9130,Yerington,arc,10.8
9131,Yerington,arc,10.8
9132,Yerington,arc,10.8
9133,Yerington,arc,10.8
9134,Yerington,arc,10.8
9135,Yerington,arc,10.82
9136,Yerington,arc,10.9
9137,Yerington,arc,10.9
9138,Yerington,arc,10.9
9139,Yerington,arc,10.9
9140,Yerington,arc,10.9
9141,Yerington,arc,10.9
9142,Yerington,arc,10.9
9143,Yerington,arc,10.91
9144,Yerington,arc,11
9145,Yerington,arc,11
9146,Yerington,arc,11
9147,Yerington,arc,11
9148,Yerington,arc,11
9149,Yerington,arc,11
9150,Yerington,arc,11
9151,Yerington,arc,11
9152,Yerington,arc,11
9153,Yerington,arc,11
9154,Yerington,arc,11
9155,Yerington,arc,11
9156,Yerington,arc,11.1
9157,Yerington,arc,11.1
9158,Yerington,arc,11.1
9159,Yerington,arc,11.1
9160,Yerington,arc,11.1
9161,Yerington,arc,11.1
9162,Yerington,arc,11.1
9163,Yerington,arc,11.1
9164,Yerington,arc,11.1
9165,Yerington,arc,11.12
9166,Yerington,arc,11.13
9167,Yerington,arc,11.2
9168,Yerington,arc,11.2
9169,Yerington,arc,11.2
9170,Yerington,arc,11.2
9171,Yerington,arc,11.2
9172,Yerington,arc,11.2
9173,Yerington,arc,11.29
9174,Yerington,arc,11.3
9175,Yerington,arc,11.3
9176,Yerington,arc,11.3
9177,Yerington,arc,11.3
9178,Yerington,arc,11.3
9179,Yerington,arc,11.3
9180,Yerington,arc,11.3
9181,Yerington,arc,11.3
9182,Yerington,arc,11.3
9183,Yerington,arc,11.3
9184,Yerington,arc,11.3
9185,Yerington,arc,11.31
9186,Yerington,arc,11.33
9187,Yerington,arc,11.4
9188,Yerington,arc,11.4
9189,Yerington,arc,11.4
9190,Yerington,arc,11.4
9191,Yerington,arc,11.43
9192,Yerington,arc,11.43
9193,Yerington,arc,11.46
9194,Yerington,arc,11.48
9195,Yerington,arc,11.5
9196,Yerington,arc,11.5
9197,Yerington,arc,11.5
9198,Yerington,arc,11.5
9199,Yerington,arc,11.5
9200,Yerington,arc,11.5
9201,Yerington,arc,11.5
9202,Yerington,arc,11.5
9203,Yerington,arc,11.5
9204,Yerington,arc,11.5
9205,Yerington,arc,11.5
9206,Yerington,arc,11.5
9207,Yerington,arc,11.5
9208,Yerington,arc,11.59
9209,Yerington,arc,11.6
9210,Yerington,arc,11.6
9211,Yerington,arc,11.6
9212,Yerington,arc,11.6
9213,Yerington,arc,11.6
9214,Yerington,arc,11.61
9215,Yerington,arc,11.64
9216,Yerington,arc,11.7
9217,Yerington,arc,11.7
9218,Yerington,arc,11.7
9219,Yerington,arc,11.7
9220,Yerington,arc,11.7
9221,Yerington,arc,11.7
9222,Yerington,arc,11.72
9223,Yerington,arc,11.78
9224,Yerington,arc,11.8
9225,Yerington,arc,11.8
9226,Yerington,arc,11.8
9227,Yerington,arc,11.8
9228,Yerington,arc,11.8
9229,Yerington,arc,11.8
9230,Yerington,arc,11.8
9231,Yerington,arc,11.8
9232,Yerington,arc,11.81
9233,Yerington,arc,11.88
9234,Yerington,arc,11.9
9235,Yerington,arc,11.9
9236,Yerington,arc,11.9
9237,Yerington,arc,11.9
9238,Yerington,arc,11.9
9239,Yerington,arc,11.91
9240,Yerington,arc,11.95
9241,Yerington,arc,11.96
9242,Yerington,arc,12
9243,Yerington,arc,12
9244,Yerington,arc,12
9245,Yerington,arc,12
9246,Yerington,arc,12
9247,Yerington,arc,12
9248,Yerington,arc,12.07
9249,Yerington,arc,12.1
9250,Yerington,arc,12.1
9251,Yerington,arc,12.1
9252,Yerington,arc,12.1
9253,Yerington,arc,12.1
9254,Yerington,arc,12.1
9255,Yerington,arc,12.1
9256,Yerington,arc,12.14
9257,Yerington,arc,12.19
9258,Yerington,arc,12.2
9259,Yerington,arc,12.2
9260,Yerington,arc,12.24
9261,Yerington,arc,12.3
9262,Yerington,arc,12.3
9263,Yerington,arc,12.3
9264,Yerington,arc,12.3
9265,Yerington,arc,12.3
9266,Yerington,arc,12.33
9267,Yerington,arc,12.4
9268,Yerington,arc,12.4
9269,Yerington,arc,12.4
9270,Yerington,arc,12.4
9271,Yerington,arc,12.4
9272,Yerington,arc,12.4
9273,Yerington,arc,12.43
9274,Yerington,arc,12.44
9275,Yerington,arc,12.45
9276,Yerington,arc,12.49
9277,Yerington,arc,12.5
9278,Yerington,arc,12.5
9279,Yerington,arc,12.5
9280,Yerington,arc,12.5
9281,Yerington,arc,12.5
9282,Yerington,arc,12.5
9283,Yerington,arc,12.5
9284,Yerington,arc,12.5
9285,Yerington,arc,12.59
9286,Yerington,arc,12.6
9287,Yerington,arc,12.6
9288,Yerington,arc,12.6
9289,Yerington,arc,12.6
9290,Yerington,arc,12.6
9291,Yerington,arc,12.63
9292,Yerington,arc,12.66
9293,Yerington,arc,12.68
9294,Yerington,arc,12.68
9295,Yerington,arc,12.7
9296,Yerington,arc,12.7
9297,Yerington,arc,12.7
9298,Yerington,arc,12.7
9299,Yerington,arc,12.7
9300,Yerington,arc,12.7
9301,Yerington,arc,12.78
9302,Yerington,arc,12.79
9303,Yerington,arc,12.8
9304,Yerington,arc,12.8
9305,Yerington,arc,12.8
9306,Yerington,arc,12.83
9307,Yerington,arc,12.86
9308,Yerington,arc,12.9
9309,Yerington,arc,12.9
9310,Yerington,arc,12.9
9311,Yerington,arc,13
9312,Yerington,arc,13
9313,Yerington,arc,13
9314,Yerington,arc,13
9315,Yerington,arc,13
9316,Yerington,arc,13
9317,Yerington,arc,13
9318,Yerington,arc,13.01
9319,Yerington,arc,13.07
9320,Yerington,arc,13.1
9321,Yerington,arc,13.1
9322,Yerington,arc,13.11
9323,Yerington,arc,13.14
9324,Yerington,arc,13.2
9325,Yerington,arc,13.2
9326,Yerington,arc,13.2
9327,Yerington,arc,13.2
9328,Yerington,arc,13.2
9329,Yerington,arc,13.2
9330,Yerington,arc,13.27
9331,Yerington,arc,13.28
9332,Yerington,arc,13.3
9333,Yerington,arc,13.3
9334,Yerington,arc,13.3
9335,Yerington,arc,13.3
9336,Yerington,arc,13.3
9337,Yerington,arc,13.3
9338,Yerington,arc,13.31
9339,Yerington,arc,13.33
9340,Yerington,arc,13.4
9341,Yerington,arc,13.45
9342,Yerington,arc,13.5
9343,Yerington,arc,13.5
9344,Yerington,arc,13.5
9345,Yerington,arc,13.5
9346,Yerington,arc,13.57
9347,Yerington,arc,13.6
9348,Yerington,arc,13.6
9349,Yerington,arc,13.6
9350,Yerington,arc,13.61
9351,Yerington,arc,13.7
9352,Yerington,arc,13.8
9353,Yerington,arc,13.8
9354,Yerington,arc,13.8
9355,Yerington,arc,13.8
9356,Yerington,arc,13.89
9357,Yerington,arc,13.9
9358,Yerington,arc,13.9
9359,Yerington,arc,14
9360,Yerington,arc,14
9361,Yerington,arc,14
9362,Yerington,arc,14
9363,Yerington,arc,14.05
9364,Yerington,arc,14.08
9365,Yerington,arc,14.1
9366,Yerington,arc,14.1
9367,Yerington,arc,14.18
9368,Yerington,arc,14.19
9369,Yerington,arc,14.2
9370,Yerington,arc,14.2
9371,Yerington,arc,14.2
9372,Yerington,arc,14.2
9373,Yerington,arc,14.2
9374,Yerington,arc,14.2
9375,Yerington,arc,14.22
9376,Yerington,arc,14.28
9377,Yerington,arc,14.3
9378,Yerington,arc,14.3
9379,Yerington,arc,14.3
9380,Yerington,arc,14.33
9381,Yerington,arc,14.4
9382,Yerington,arc,14.4
9383,Yerington,arc,14.4
9384,Yerington,arc,14.5
9385,Yerington,arc,14.5
9386,Yerington,arc,14.5
9387,Yerington,arc,14.52
9388,Yerington,arc,14.59
9389,Yerington,arc,14.6
9390,Yerington,arc,14.6
9391,Yerington,arc,14.6
9392,Yerington,arc,14.6
9393,Yerington,arc,14.7
9394,Yerington,arc,14.7
9395,Yerington,arc,14.7
9396,Yerington,arc,14.7
9397,Yerington,arc,14.7
9398,Yerington,arc,14.76
9399,Yerington,arc,14.8
9400,Yerington,arc,14.8
9401,Yerington,arc,14.8
9402,Yerington,arc,14.9
9403,Yerington,arc,14.9
9404,Yerington,arc,14.9
9405,Yerington,arc,14.9
9406,Yerington,arc,15
9407,Yerington,arc,15
9408,Yerington,arc,15
9409,Yerington,arc,15.1
9410,Yerington,arc,15.1
9411,Yerington,arc,15.2
9412,Yerington,arc,15.24
9413,Yerington,arc,15.3
9414,Yerington,arc,15.3
9415,Yerington,arc,15.3
9416,Yerington,arc,15.3
9417,Yerington,arc,15.3
9418,Yerington,arc,15.3
9419,Yerington,arc,15.3
9420,Yerington,arc,15.4
9421,Yerington,arc,15.4
9422,Yerington,arc,15.4
9423,Yerington,arc,15.47
9424,Yerington,arc,15.5
9425,Yerington,arc,15.5
9426,Yerington,arc,15.57
9427,Yerington,arc,15.6
9428,Yerington,arc,15.6
9429,Yerington,arc,15.6
9430,Yerington,arc,15.84
9431,Yerington,arc,15.9
9432,Yerington,arc,15.91
9433,Yerington,arc,16
9434,Yerington,arc,16
9435,Yerington,arc,16
9436,Yerington,arc,16
9437,Yerington,arc,16
9438,Yerington,arc,16.06
9439,Yerington,arc,16.1
9440,Yerington,arc,16.1
9441,Yerington,arc,16.1
9442,Yerington,arc,16.3
9443,Yerington,arc,16.3
9444,Yerington,arc,16.3
9445,Yerington,arc,16.37
9446,Yerington,arc,16.4
9447,Yerington,arc,16.5
9448,Yerington,arc,16.6
9449,Yerington,arc,16.6
9450,Yerington,arc,16.7
9451,Yerington,arc,16.74
9452,Yerington,arc,16.8
9453,Yerington,arc,16.8
9454,Yerington,arc,16.9
9455,Yerington,arc,17
9456,Yerington,arc,17.06
9457,Yerington,arc,17.1
9458,Yerington,arc,17.1
9459,Yerington,arc,17.1
9460,Yerington,arc,17.3
9461,Yerington,arc,17.3
9462,Yerington,arc,17.4
9463,Yerington,arc,17.6
9464,Yerington,arc,17.7
9465,Yerington,arc,17.7
9466,Yerington,arc,17.7
9467,Yerington,arc,17.8
9468,Yerington,arc,17.9
9469,Yerington,arc,18.1
9470,Yerington,arc,18.2
9471,Yerington,arc,18.4
9472,Yerington,arc,18.5
9473,Yerington,arc,18.7
9474,Yerington,arc,18.8
9475,Yerington,arc,18.94
9476,Yerington,arc,19
9477,Yerington,arc,19
9478,Yerington,arc,19
9479,Yerington,arc,19.2
9480,Yerington,arc,19.2
9481,Yerington,arc,19.7
9482,Yerington,arc,19.8
9483,Yerington,arc,20.4
9484,Yerington,arc,20.9
9485,Yerington,arc,21
9486,Yerington,arc,21.1
9487,Yerington,arc,21.2
9488,Yerington,arc,21.4
9489,Yerington,arc,21.9
9490,Yerington,arc,22.9
9491,Yerington,arc,23
9492,Yerington,arc,24
9493,Yerington,arc,24.2
9494,Yerington,arc,25
9495,Yerington,arc,25.3
9496,Yerington,arc,25.6
9497,Yerington,arc,26
9498,Yerington,arc,29
9499,Yerington,arc,29.2
9500,Yerington,arc,30
9501,Yerington,arc,30
9502,Yerington,arc,30
9503,Yerington,arc,31
9504,Yerington,arc,32
9505,Yerington,arc,34.7
9506,Yerington,arc,35
9507,Yerington,arc,40
9508,Yerington,arc,42
9509,Yerington,arc,42
9510,Yerington,arc,44.5
9511,Yerington,arc,45.1
9512,Yerington,arc,46
9513,Yerington,arc,46
9514,Yerington,arc,49
9515,Yerington,arc,50
9516,Yulong,col,1.198598294
9517,Yulong,col,1.279925782
9518,Yulong,col,1.425954241
9519,Yulong,col,1.569152053
9520,Yulong,col,1.710001865
9521,Yulong,col,1.737323791
9522,Yulong,col,1.762837101
9523,Yulong,col,1.770853167
9524,Yulong,col,1.822467447
9525,Yulong,col,1.834549963
9526,Yulong,col,1.84174626
9527,Yulong,col,1.842889229
9528,Yulong,col,1.901388236
9529,Yulong,col,1.927572246
9530,Yulong,col,2.057766057
9531,Yulong,col,2.078126984
9532,Yulong,col,2.13991613
9533,Yulong,col,2.201034671
9534,Yulong,col,2.204728787
9535,Yulong,col,2.214091386
9536,Yulong,col,2.218870048
9537,Yulong,col,2.411110099
9538,Yulong,col,2.437612732
9539,Yulong,col,2.517832704
9540,Yulong,col,2.530210514
9541,Yulong,col,2.533555175
9542,Yulong,col,2.564742697
9543,Yulong,col,2.603028431
9544,Yulong,col,2.61654747
9545,Yulong,col,2.643654822
9546,Yulong,col,2.659623017
9547,Yulong,col,2.709581503
9548,Yulong,col,2.739035431
9549,Yulong,col,2.754895096
9550,Yulong,col,2.795541177
9551,Yulong,col,2.840222618
9552,Yulong,col,2.850263946
9553,Yulong,col,2.870687484
9554,Yulong,col,2.902425686
9555,Yulong,col,2.904156275
9556,Yulong,col,2.910679959
9557,Yulong,col,2.927024704
9558,Yulong,col,2.935141975
9559,Yulong,col,2.945275951
9560,Yulong,col,2.956005778
9561,Yulong,col,2.982547208
9562,Yulong,col,3.007617844
9563,Yulong,col,3.016309523
9564,Yulong,col,3.069601936
9565,Yulong,col,3.081533507
9566,Yulong,col,3.102297377
9567,Yulong,col,3.121724902
9568,Yulong,col,3.166208268
9569,Yulong,col,3.172304656
9570,Yulong,col,3.227267392
9571,Yulong,col,3.233267214
9572,Yulong,col,3.252428557
9573,Yulong,col,3.308116823
